build_up_area,avg._price,floor,age_of_property,furnishing,bhk,address,project_name,price,bathrooms,balcony,link,facing_east_facing,facing_north_facing,facing_north_east_facing,facing_north_west_facing,facing_south_facing,facing_south_east_facing,facing_south_west_facing,facing_west_facing,new_carpet,open_parking,covered_parking,possession_status,sector,coordinates,latitude,longitude
481,5200.0,4,0,1,2,"mvn athens, sector 5, gurgaon",MVN Athens,2500000.0,2.0,0,"https://housing.com//in/buy/resale/page/12092662-2-bhk-apartment-in-sector-5-for-rs-2500000
",0,0,0,0,0,0,0,0,368.8766287897088,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
650,3850.0,3,2,1,2,"mvn athens sohna, sector 5, sohna, gurgaon",MVN Athens Sohna,2500000.0,2.0,1,"https://housing.com//in/buy/resale/page/11981556-2-bhk-apartment-in-sector-5-for-rs-2500000
",0,0,0,0,0,0,0,0,575.0,1,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
524,4770.0,6,0,0,2,"mvn athens sohna by mvn infrastructure, sector 5, gurgaon",MVN Athens Sohna by MVN Infrastructure,2500000.0,2.0,0,"https://housing.com//in/buy/resale/page/11746566-2-bhk-apartment-in-sector-5-for-rs-2500000
",0,0,0,0,0,0,0,0,405.9186659839383,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
500,5000.0,6,0,1,2,"mvn athens sohna by mvn infrastructure, sector 5, gurgaon",MVN Athens Sohna by MVN Infrastructure,2500000.0,2.0,0,"https://housing.com//in/buy/resale/page/11838154-2-bhk-apartment-in-sector-5-for-rs-2500000
",0,0,0,0,0,0,0,0,383.4476390745414,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
485,5150.0,7,0,0,2,"mvn athens, sector 5, gurgaon",Mvn Athens,2500000.0,2.0,0,"https://housing.com//in/buy/resale/page/12543491-2-bhk-apartment-in-sector-5-for-rs-2500000
",0,0,0,0,0,0,0,0,375.70716221795817,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
583,4370.0,1,0,2,1,"sector 5, gurgaon",,2550000.0,1.0,0,"https://housing.com//in/buy/resale/page/11973706-1-bhk-apartment-in-sector-5-for-rs-2550000
",0,0,0,0,0,0,0,0,445.0381679389313,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
565,4600.0,11,0,0,2,"mvn athens, sector 5, sohna, gurgaon",MVN Athens,2600000.0,2.0,0,"https://housing.com//in/buy/resale/page/12504863-2-bhk-apartment-in-sector-5-for-rs-2600000
",0,0,0,0,0,0,0,0,437.67947763535335,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
580,4660.0,3,5,1,2,"mvn athens sohna, sector 5, sohna, gurgaon",MVN Athens Sohna,2700000.0,2.0,1,"https://housing.com//in/buy/resale/page/11585027-2-bhk-apartment-in-sector-5-for-rs-2700000
",0,0,0,0,0,0,0,0,550.0,1,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
457,5910.0,11,2,1,2,"mvn athens sohna, sector 5, sohna, gurgaon",MVN Athens Sohna,2700000.0,2.0,1,"https://housing.com//in/buy/resale/page/12439074-2-bhk-apartment-in-sector-5-for-rs-2700000
",0,0,0,0,0,0,0,0,350.4711421141309,1,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
450,6670.0,10,0,0,1,"lodha crown by lodha group, sector 5, gurgaon",Lodha Crown by Lodha Group,3000000.0,1.0,0,"https://housing.com//in/buy/resale/page/12464081-1-bhk-apartment-in-sector-5-for-rs-3000000
",0,0,0,0,0,0,0,0,373.55186394078953,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
580,5520.0,2,0,2,2,"mvn athens, sector 5, sohna, gurgaon",Mvn Athens,3200000.0,2.0,0,"https://housing.com//in/buy/resale/page/12613410-2-bhk-apartment-in-sector-5-for-rs-3200000
",0,0,0,0,0,0,0,0,448.96401553415495,0,0,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
900,4440.0,1,3,2,2,"haryana properties huda project laxman vihar, sector 5, gurgaon",Haryana Properties HUDA Project Laxman Vihar,4000000.0,2.0,1,"https://housing.com//in/buy/resale/page/11742183-2-bhk-apartment-in-sector-5-for-rs-4000000
",0,0,0,0,0,0,0,0,750.0,1,1,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
1150,4040.0,3,0,1,3,"bharat resident , sector 5, gurgaon",Bharat resident ,4650000.0,1.0,1,"https://housing.com//in/buy/resale/page/9916729-3-bhk-apartment-in-sector-5-for-rs-4650000-2
",0,1,0,0,0,0,0,0,905.5567323418404,1,1,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
1150,4040.0,4,0,1,3,"bharat resident , sector 5, gurgaon",Bharat resident ,4650000.0,2.0,1,"https://housing.com//in/buy/resale/page/9916645-3-bhk-apartment-in-sector-5-for-rs-4650000-v2
",0,0,1,0,0,0,0,0,905.5567323418404,0,1,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
1150,4090.0,1,0,1,3,"bharat resident , sector 5, gurgaon",Bharat resident ,4700000.0,2.0,1,"https://housing.com//in/buy/resale/page/9916776-3-bhk-apartment-in-sector-5-for-rs-4700000-v2
",0,0,1,0,0,0,0,0,905.5567323418404,0,1,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
1150,4090.0,1,0,1,3,"bharat resident , sector 5, gurgaon",Bharat resident ,4700000.0,2.0,1,"https://housing.com//in/buy/resale/page/9916602-3-bhk-apartment-in-sector-5-for-rs-4700000-v2
",0,0,0,1,0,0,0,0,905.5567323418404,0,1,0,sector 5,"28.4794° N, 77.0176° E",28.4794,77.0176
650,2770.0,3,0,2,2,"experion windchants, sector 112, gurgaon",Experion Windchants,1800000.0,2.0,0,"https://housing.com//in/buy/resale/page/12469105-2-bhk-apartment-in-sector-112-for-rs-1800000
",0,0,0,0,0,0,0,0,503.1493277537944,0,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
150,20000.0,3,5,2,1,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,3000000.0,1.0,1,"https://housing.com//in/buy/resale/page/11521005-1-rk-apartment-in-sector-112-for-rs-3000000
",0,0,0,0,0,0,0,0,114.50381679389312,1,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
700,5430.0,3,0,0,2,"pareena om apartments, sector 112, gurgaon",Pareena Om Apartments,3800000.0,2.0,2,"https://housing.com//in/buy/resale/page/8329496-2-bhk-apartment-in-sector-112-for-rs-3800000
",0,0,1,0,0,0,0,0,700.0,1,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
570,6930.0,3,0,0,2,"zara rossa, sector 112, gurgaon",Zara Rossa,3950000.0,2.0,0,"https://housing.com//in/buy/resale/page/12382857-2-bhk-apartment-in-sector-112-for-rs-3950000
",0,0,0,0,0,0,0,0,441.55274734894056,0,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
539,8350.0,18,0,0,2,"zara rossa, sector 112, gurgaon",Zara Rossa,4500000.0,2.0,0,"https://housing.com//in/buy/resale/page/12654251-2-bhk-apartment-in-sector-112-for-rs-4500000
",0,0,0,0,0,0,0,0,417.5384751246999,0,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
513,10140.0,12,0,0,2,"zara rossa, sector 112, gurgaon",Zara Rossa,5200000.0,2.0,0,"https://housing.com//in/buy/resale/page/11488241-2-bhk-apartment-in-sector-112-for-rs-5200000
",0,0,0,0,0,0,0,0,397.3974726140465,0,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
1276,9870.0,6,1,0,2,"tata la vida, sector 112, gurgaon",TATA La Vida,12600000.0,2.0,2,"https://housing.com//in/buy/resale/page/11008574-2-bhk-apartment-in-sector-112-for-rs-12600000
",0,0,0,0,0,0,0,1,1025.0,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
1320,10980.0,2,0,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,14500000.0,3.0,3,"https://housing.com//in/buy/resale/page/9949007-3-bhk-apartment-in-sector-112-for-rs-14500000
",0,0,0,0,1,0,0,0,1039.4216406010692,0,3,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
1491,12740.0,20,2,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,19000000.0,3.0,3,"https://housing.com//in/buy/resale/page/10558411-3-bhk-apartment-in-sector-112-for-rs-19000000
",0,0,0,0,0,0,0,0,1320.0,1,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2275,8480.0,8,0,0,2,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,19300000.0,2.0,2,"https://housing.com//in/buy/resale/page/9950713-2-bhk-apartment-in-sector-112-for-rs-19300000
",0,0,0,0,0,0,0,0,1762.337719682175,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2650,8490.0,3,0,1,3,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,22500000.0,3.0,3,"https://housing.com//in/buy/resale/page/9950895-3-bhk-apartment-in-sector-112-for-rs-22500000
",1,0,0,0,0,0,0,0,2086.717687570328,0,3,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2782,8450.0,13,1,2,2,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,23500000.0,2.0,2,"https://housing.com//in/buy/resale/page/10558759-2-bhk-apartment-in-sector-112-for-rs-23500000
",0,0,0,0,0,0,0,0,2441.0,1,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2215,11060.0,3,1,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,24500000.0,3.0,3,"https://housing.com//in/buy/resale/page/7173984-3-bhk-apartment-in-sector-112-for-rs-24500000
",0,0,0,0,0,0,0,0,1744.1810105540667,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2215,11060.0,10,2,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,24500000.0,3.0,2,"https://housing.com//in/buy/resale/page/11449601-3-bhk-apartment-in-sector-112-for-rs-24000000
",0,0,1,0,0,0,0,0,1600.0,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2400,10420.0,5,2,1,2,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,25000000.0,2.0,2,"https://housing.com//in/buy/resale/page/12033546-2-bhk-apartment-in-sector-112-for-rs-25000000
",0,1,0,0,0,0,0,0,1840.5486675577988,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2215,11740.0,15,1,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,26000000.0,3.0,3,"https://housing.com//in/buy/resale/page/10245169-3-bhk-apartment-in-sector-112-for-rs-26000000
",0,0,1,0,0,0,0,0,1744.1810105540667,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2215,11830.0,25,5,2,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,26200000.0,3.0,2,"https://housing.com//in/buy/resale/page/12643337-3-bhk-apartment-in-sector-112-for-rs-26200000
",0,0,0,0,0,0,0,0,1729.0274435294957,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2215,12410.0,12,1,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,27500000.0,3.0,3,"https://housing.com//in/buy/resale/page/11419589-3-bhk-apartment-in-sector-112-for-rs-27500000
",0,0,1,0,0,0,0,0,1744.1810105540667,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2441,11540.0,14,3,1,2,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,28200000.0,2.0,2,"https://housing.com//in/buy/resale/page/12658533-2-bhk-apartment-in-sector-112-for-rs-32500000
",0,0,1,0,0,0,0,0,1770.0,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2600,11150.0,14,1,1,2,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,29000000.0,2.0,2,"https://housing.com//in/buy/resale/page/12162485-2-bhk-apartment-in-sector-112-for-rs-29000000
",0,0,0,1,0,0,0,0,1993.927723187616,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2442,11880.0,5,1,1,2,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,29000000.0,2.0,2,"https://housing.com//in/buy/resale/page/11475460-2-bhk-apartment-in-sector-112-for-rs-25000000
",0,0,1,0,0,0,0,0,1600.0,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2215,13540.0,4,1,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11373841-3-bhk-apartment-in-sector-112-for-rs-30000000
",0,0,1,0,0,0,0,0,1744.1810105540667,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2560,11720.0,12,3,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12721173-3-bhk-apartment-in-sector-112-for-rs-30000000
",1,0,0,0,0,0,0,0,2015.8480302566188,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2560,11720.0,12,1,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,30000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11373813-3-bhk-apartment-in-sector-112-for-rs-30000000
",0,0,1,0,0,0,0,0,2015.8480302566188,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2802,11420.0,5,1,1,3,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,32000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12091404-3-bhk-apartment-in-sector-112-for-rs-32000000
",0,0,1,0,0,0,0,0,2200.0,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2441,13310.0,5,0,0,2,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,32500000.0,2.0,2,"https://housing.com//in/buy/resale/page/12649906-2-bhk-apartment-in-sector-112-for-rs-32500000
",1,0,0,0,0,0,0,0,1890.93027417327,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2800,11790.0,13,1,1,3,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,33000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12343287-3-bhk-apartment-in-sector-112-for-rs-33000000
",0,1,0,0,0,0,0,0,1800.0,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2802,12000.0,13,5,1,3,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,33600000.0,3.0,3,"https://housing.com//in/buy/resale/page/12052260-3-bhk-apartment-in-sector-112-for-rs-33624000
",1,0,0,0,0,0,0,0,2206.4086643668147,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2800,12500.0,4,2,1,3,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,35000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12033611-3-bhk-apartment-in-sector-112-for-rs-35000000
",0,1,0,0,0,0,0,0,2204.833783093177,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2925,12310.0,4,5,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,36000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12720662-3-bhk-apartment-in-sector-112-for-rs-36000000
",0,0,1,0,0,0,0,0,2303.263862695551,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2925,12440.0,12,3,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,36400000.0,3.0,3,"https://housing.com//in/buy/resale/page/12730416-3-bhk-apartment-in-sector-112-for-rs-36400000
",1,0,0,0,0,0,0,0,1800.0,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2925,12480.0,12,2,1,3,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,36500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12730306-3-bhk-apartment-in-sector-112-for-rs-36500000
",0,0,1,0,0,0,0,0,1800.0,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2802,13200.0,16,3,1,3,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,37000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12512343-3-bhk-apartment-in-sector-112-for-rs-37000000
",1,0,0,0,0,0,0,0,2206.4086643668147,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2802,13380.0,13,4,1,3,"experion windchants villa, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Villa,37500000.0,3.0,2,"https://housing.com//in/buy/resale/page/12558027-3-bhk-apartment-in-sector-112-for-rs-37500000
",1,0,0,0,0,0,0,0,2225.0,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2802,13560.0,5,1,1,3,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,38000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12038836-3-bhk-apartment-in-sector-112-for-rs-34000000
",0,1,0,0,0,0,0,0,1900.0,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2800,13750.0,13,4,1,3,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,38500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12694530-3-bhk-apartment-in-sector-112-for-rs-38500000
",0,0,0,0,0,0,0,0,2204.833783093177,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
2800,13860.0,4,2,1,3,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,38800000.0,3.0,3,"https://housing.com//in/buy/resale/page/12675600-3-bhk-apartment-in-sector-112-for-rs-38800000
",1,0,0,0,0,0,0,0,2300.0,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
3850,10650.0,9,3,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,41000000.0,3.0,3,"https://housing.com//in/buy/resale/page/11664574-4-bhk-apartment-in-sector-112-for-rs-41000000
",0,0,1,0,0,0,0,0,3000.0,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4289,10160.0,13,1,1,3,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,43600000.0,3.0,3,"https://housing.com//in/buy/resale/page/10558829-3-bhk-apartment-in-sector-112-for-rs-43600000
",0,0,0,0,0,0,0,0,3763.0,1,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4800,9580.0,4,2,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,46000000.0,4.0,3,"https://housing.com//in/buy/resale/page/12033653-4-bhk-apartment-in-sector-112-for-rs-46000000
",0,1,0,0,0,0,0,0,3847.87120533764,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
3800,12500.0,4,4,1,3,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,47500000.0,3.0,3,"https://housing.com//in/buy/resale/page/12694588-3-bhk-apartment-in-sector-112-for-rs-47500000
",0,0,0,0,0,0,0,0,2992.2744199121685,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
5392,8810.0,13,1,1,4,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,47500000.0,4.0,3,"https://housing.com//in/buy/resale/page/10558850-4-bhk-apartment-in-sector-112-for-rs-47500000
",0,0,0,0,0,0,0,0,4730.0,1,0,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4857,11120.0,12,3,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,54000000.0,4.0,3,"https://housing.com//in/buy/resale/page/12227028-4-bhk-apartment-in-sector-112-for-rs-56000000
",0,0,0,1,0,0,0,0,3200.0,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4857,11320.0,9,4,1,5,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,55000000.0,5.0,5,"https://housing.com//in/buy/resale/page/11866625-5-bhk-apartment-in-sector-112-for-rs-55000000
",0,0,0,0,0,0,0,0,3881.287113759191,3,3,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4300,12790.0,14,1,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,55000000.0,3.0,3,"https://housing.com//in/buy/resale/page/12162468-4-bhk-apartment-in-sector-112-for-rs-55000000
",0,0,0,1,0,0,0,0,3447.051288114968,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4880,11270.0,12,4,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,55000000.0,4.0,3,"https://housing.com//in/buy/resale/page/12163568-4-bhk-apartment-in-sector-112-for-rs-55000000
",0,0,0,0,0,0,0,0,3200.0,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4857,11530.0,9,5,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,56000000.0,4.0,4,"https://housing.com//in/buy/resale/page/12138005-4-bhk-apartment-in-sector-112-for-rs-56000000
",0,1,0,0,0,0,0,0,4200.0,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4800,11770.0,12,1,1,4,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,56500000.0,4.0,4,"https://housing.com//in/buy/resale/page/12343329-4-bhk-apartment-in-sector-112-for-rs-56500000
",1,0,0,0,0,0,0,0,3000.0,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4739,11980.0,13,4,1,4,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,56800000.0,4.0,2,"https://housing.com//in/buy/resale/page/12033592-4-bhk-apartment-in-sector-112-for-rs-56800000
",0,0,0,0,0,0,0,0,4739.0,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4800,11960.0,9,3,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,57400000.0,4.0,4,"https://housing.com//in/buy/resale/page/12497103-4-bhk-apartment-in-sector-112-for-rs-60000000
",1,0,0,0,0,0,0,0,3847.87120533764,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4800,12000.0,24,5,1,4,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,57600000.0,4.0,3,"https://housing.com//in/buy/resale/page/10759917-4-bhk-apartment-in-sector-112-for-rs-57600000
",1,0,0,0,0,0,0,0,3847.87120533764,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
4848,11960.0,5,5,1,4,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,58000000.0,4.0,4,"https://housing.com//in/buy/resale/page/12612686-4-bhk-apartment-in-sector-112-for-rs-58000000
",1,0,0,0,0,0,0,0,3886.349917391015,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
5800,10690.0,20,5,1,5,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,62000000.0,5.0,5,"https://housing.com//in/buy/resale/page/12730340-5-bhk-apartment-in-sector-112-for-rs-62000000
",0,0,1,0,0,0,0,0,4634.849754952296,2,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6565,9520.0,20,1,1,5,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,62476100.0,5.0,5,"https://housing.com//in/buy/resale/page/12192462-5-bhk-apartment-in-sector-112-for-rs-62476100
",0,0,1,0,0,0,0,0,5246.17045538997,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6565,9520.0,20,1,1,5,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,62500000.0,5.0,5,"https://housing.com//in/buy/resale/page/12215215-5-bhk-apartment-in-sector-112-for-rs-62500000
",0,0,1,0,0,0,0,0,5246.17045538997,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6565,9520.0,12,2,1,5,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,62500000.0,5.0,5,"https://housing.com//in/buy/resale/page/12197293-5-bhk-apartment-in-sector-112-for-rs-62500000
",0,0,1,0,0,0,0,0,6400.0,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6565,9520.0,2,1,1,4,"tata gurgaon gateway, sector 112, gurgaon",Tata Gurgaon Gateway,62500000.0,4.0,3,"https://housing.com//in/buy/resale/page/12573894-4-bhk-apartment-in-sector-112-for-rs-62500000
",0,0,1,0,0,0,0,0,5262.765513133666,1,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6525,9960.0,16,3,1,5,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,65000000.0,5.0,3,"https://housing.com//in/buy/resale/page/12227046-5-bhk-apartment-in-sector-112-for-rs-65000000
",0,0,1,0,0,0,0,0,4200.0,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6525,10190.0,2,3,1,5,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,66500000.0,5.0,5,"https://housing.com//in/buy/resale/page/12296695-5-bhk-apartment-in-sector-112-for-rs-66500000
",1,0,0,0,0,0,0,0,5214.205974321334,0,3,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6525,10270.0,28,3,1,5,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,67000000.0,5.0,5,"https://housing.com//in/buy/resale/page/12296679-5-bhk-apartment-in-sector-112-for-rs-67000000
",0,0,0,0,0,0,0,0,5214.205974321334,0,3,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6325,10990.0,1,1,1,5,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,69500000.0,5.0,5,"https://housing.com//in/buy/resale/page/12618261-5-bhk-apartment-in-sector-112-for-rs-69500000
",1,0,0,0,0,0,0,0,5054.383568978151,0,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6471,11500.0,13,3,2,4,"experion windchants, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants,74400000.0,4.0,4,"https://housing.com//in/buy/resale/page/10216946-4-bhk-apartment-in-sector-112-for-rs-74400000
",1,0,0,0,0,0,0,0,5293.762506319628,0,1,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
6471,11990.0,4,1,1,4,"experion windchants phase 3, new palam vihar phase 2, sector 112, gurgaon",Experion Windchants Phase 3,77600000.0,4.0,4,"https://housing.com//in/buy/resale/page/12162548-4-bhk-apartment-in-sector-112-for-rs-77600000
",0,0,0,1,0,0,0,0,5187.411368695804,1,2,0,sector 112,"28.5189° N, 77.0183° E",28.5189,77.0183
