build_up_area,avg._price,floor,age_of_property,furnishing,bhk,link,possession_status,sector,parking,latitude,longitude
2595,17.34,16,0,0,3,"https://housing.com//in/buy/resale/page/12020715-3-bhk-apartment-in-sector-59-for-rs-45000000
",0,59,3,28.4051,77.1097
2865,15.71,6,1,1,4,"https://housing.com//in/buy/resale/page/12494946-4-bhk-apartment-in-sector-60-for-rs-45000000
",0,60,1,28.4003,77.0975
2279,19.75,3,8,1,3,"https://housing.com//in/buy/resale/page/11908177-3-bhk-apartment-in-sector-62-for-rs-45000000
",0,62,2,28.4139,77.0886
2500,18.0,16,4,1,3,"https://housing.com//in/buy/resale/page/12109348-3-bhk-apartment-in-sector-65-for-rs-45000000
",0,65,3,28.403,77.069
4200,10.71,15,6,1,4,"https://housing.com//in/buy/resale/page/11975464-4-bhk-apartment-in-sector-81-for-rs-41000000
",0,81,2,28.3867,76.9485
2440,18.48,22,2,1,3,"https://housing.com//in/buy/resale/page/11075675-3-bhk-apartment-in-sector-62-for-rs-45100000
",0,62,2,28.4139,77.0886
3410,13.28,6,5,1,4,"https://housing.com//in/buy/resale/page/12695511-4-bhk-apartment-in-sector-67-for-rs-46520000
",0,67,3,28.3859,77.0608
4548,10.0,20,1,1,4,"https://housing.com//in/buy/resale/page/12192363-4-bhk-apartment-in-sector-102-for-rs-45500000
",0,102,2,28.475,76.9715
4548,10.0,20,1,2,5,"https://housing.com//in/buy/resale/page/12706707-5-bhk-apartment-in-sector-102-for-rs-45500000
",0,102,2,28.475,76.9715
1983,22.95,25,5,1,3,"https://housing.com//in/buy/resale/page/12738196-3-bhk-apartment-in-sector-54-for-rs-45500000
",0,54,2,28.4348,77.1089
3976,11.47,12,1,1,4,"https://housing.com//in/buy/resale/page/9802821-4-bhk-apartment-in-sector-22-for-rs-45624000
",0,22,3,28.5072,77.064
3410,13.36,5,5,1,4,"https://housing.com//in/buy/resale/page/12695553-4-bhk-apartment-in-sector-67-for-rs-46520000
",0,67,4,28.3859,77.0608
3680,12.41,16,0,1,4,"https://housing.com//in/buy/resale/page/12317278-4-bhk-apartment-in-sector-76-for-rs-45658300
",4,76,3,28.3935,76.9888
2857,15.99,4,8,1,4,"https://housing.com//in/buy/resale/page/11902262-4-bhk-apartment-in-sector-58-for-rs-45700000
",0,58,2,28.42,77.1105
3075,14.95,19,0,1,4,"https://housing.com//in/buy/resale/page/11989391-4-bhk-apartment-in-sector-106-for-rs-45971250
",3,106,1,28.5007,77.0003
3760,12.23,9,10,1,3,"https://housing.com//in/buy/resale/page/7981908-3-bhk-apartment-in-sector-50-for-rs-46000000
",0,50,1,28.4178,77.0628
2562,17.95,21,1,1,4,"https://housing.com//in/buy/resale/page/12495370-4-bhk-apartment-in-sector-62-for-rs-46000000
",0,62,1,28.4139,77.0886
3600,12.78,1,5,1,4,"https://housing.com//in/buy/resale/page/12311070-4-bhk-apartment-in-sector-67-for-rs-46000000
",0,67,2,28.3859,77.0608
3500,13.14,6,0,1,4,"https://housing.com//in/buy/resale/page/12326108-4-bhk-apartment-in-sector-77-for-rs-46000000
",4,77,4,28.3801,76.9845
4800,9.58,4,2,1,4,"https://housing.com//in/buy/resale/page/12033653-4-bhk-apartment-in-sector-112-for-rs-46000000
",0,112,2,28.5189,77.0183
3090,14.89,10,0,1,3,"https://housing.com//in/buy/resale/page/12725413-3-bhk-apartment-in-sector-22-for-rs-46000000
",0,22,2,28.5072,77.064
3670,12.53,17,10,1,5,"https://housing.com//in/buy/resale/page/12127485-5-bhk-apartment-in-sector-66-for-rs-46000000
",0,66,3,28.3925,77.0541
3150,14.76,5,5,1,4,"https://housing.com//in/buy/resale/page/11709386-4-bhk-apartment-in-sector-67-for-rs-46500000
",0,67,4,28.3859,77.0608
2455,18.94,15,7,1,3,"https://housing.com//in/buy/resale/page/12491967-3-bhk-apartment-in-sector-62-for-rs-46500000
",0,62,2,28.4139,77.0886
4500,10.33,1,1,1,4,"https://housing.com//in/buy/resale/page/12377507-4-bhk-apartment-in-dlf-phase-1-for-rs-46500000
",0,26a,3,28.469,77.0992
2669,17.5,19,0,1,3,"https://housing.com//in/buy/resale/page/11782566-3-bhk-apartment-in-sector-53-for-rs-46707500
",0,53,2,28.4433,77.0948
2595,18.11,15,0,1,3,"https://housing.com//in/buy/resale/page/11988982-3-bhk-apartment-in-sector-59-for-rs-45000000
",0,59,1,28.4051,77.1097
2295,20.48,16,1,1,3,"https://housing.com//in/buy/resale/page/12338726-3-bhk-apartment-in-sector-59-for-rs-47000000
",0,59,3,28.4051,77.1097
1983,23.7,11,10,1,3,"https://housing.com//in/buy/resale/page/12524205-3-bhk-apartment-in-sector-54-for-rs-47000000
",0,54,2,28.4348,77.1089
2499,18.81,17,3,1,3,"https://housing.com//in/buy/resale/page/12289410-3-bhk-apartment-in-sector-65-for-rs-47000000
",0,65,3,28.403,77.069
3103,15.2,30,1,1,4,"https://housing.com//in/buy/resale/page/12718445-4-bhk-apartment-in-sector-67-for-rs-52000000
",0,67,2,28.3859,77.0608
1983,23.95,15,5,1,3,"https://housing.com//in/buy/resale/page/12411845-3-bhk-apartment-in-sector-54-for-rs-47500000
",0,54,1,28.4348,77.1089
2909,16.33,16,5,1,3,"https://housing.com//in/buy/resale/page/12661544-3-bhk-apartment-in-sector-65-for-rs-47500000
",0,65,2,28.403,77.069
3800,12.5,4,4,1,3,"https://housing.com//in/buy/resale/page/12694588-3-bhk-apartment-in-sector-112-for-rs-47500000
",0,112,2,28.5189,77.0183
1983,23.95,11,10,1,3,"https://housing.com//in/buy/resale/page/12524062-3-bhk-apartment-in-sector-54-for-rs-47500000
",0,54,2,28.4348,77.1089
1983,23.95,25,5,1,3,"https://housing.com//in/buy/resale/page/12738229-3-bhk-apartment-in-sector-54-for-rs-47500000
",0,54,2,28.4348,77.1089
3800,12.5,9,10,1,5,"https://housing.com//in/buy/resale/page/11575090-5-bhk-apartment-in-dlf-phase-1-for-rs-47500000
",0,26,4,28.4757,77.1032
3200,14.84,17,5,1,4,"https://housing.com//in/buy/resale/page/11996548-4-bhk-apartment-in-sector-67-for-rs-47500000
",0,67,2,28.3859,77.0608
4731,10.04,1,8,1,5,"https://housing.com//in/buy/resale/page/11776149-5-bhk-apartment-in-sector-103-for-rs-47500000
",0,103,2,28.4949,76.9845
3200,14.84,5,5,1,4,"https://housing.com//in/buy/resale/page/11996942-4-bhk-apartment-in-sector-67-for-rs-47500000
",0,67,2,28.3859,77.0608
2850,16.67,20,7,1,4,"https://housing.com//in/buy/resale/page/12004882-4-bhk-apartment-in-sector-60-for-rs-47500000
",0,60,2,28.4003,77.0975
5392,8.81,13,1,1,4,"https://housing.com//in/buy/resale/page/10558850-4-bhk-apartment-in-sector-112-for-rs-47500000
",0,112,1,28.5189,77.0183
3130,15.18,8,5,1,4,"https://housing.com//in/buy/resale/page/12570230-4-bhk-apartment-in-sector-67-for-rs-47500000
",0,67,3,28.3859,77.0608
3200,14.88,17,0,1,4,"https://housing.com//in/buy/resale/page/11313952-4-bhk-apartment-in-sector-106-for-rs-47600000
",0,106,2,28.5007,77.0003
3672,13.02,9,10,1,3,"https://housing.com//in/buy/resale/page/12479660-3-bhk-apartment-in-sector-50-for-rs-47800000
",0,50,2,28.4178,77.0628
4100,11.68,15,11,1,4,"https://housing.com//in/buy/resale/page/11989361-4-bhk-apartment-in-sector-66-for-rs-47900000
",0,66,2,28.3925,77.0541
2239,21.44,2,0,1,4,"https://housing.com//in/buy/resale/page/12701825-4-bhk-apartment-in-sector-63-for-rs-48000000
",3,63,1,28.3971,77.0867
2538,18.91,12,0,1,3,"https://housing.com//in/buy/resale/page/11850707-3-bhk-apartment-in-sector-53-for-rs-48000000
",0,53,2,28.4433,77.0948
2985,16.08,5,0,1,3,"https://housing.com//in/buy/resale/page/12127248-3-bhk-apartment-in-sector-59-for-rs-48000000
",0,59,2,28.4051,77.1097
3009,15.95,16,0,1,3,"https://housing.com//in/buy/resale/page/12117198-3-bhk-apartment-in-sector-58-for-rs-48000000
",0,58,0,28.42,77.1105
2669,17.98,32,0,0,3,"https://housing.com//in/buy/resale/page/10117699-3-bhk-apartment-in-sector-53-for-rs-46953000
",0,53,3,28.4433,77.0948
2963,16.2,9,0,1,4,"https://housing.com//in/buy/resale/page/11310404-4-bhk-apartment-in-sector-108-for-rs-48000000
",0,108,2,28.5134,76.983
3672,13.07,9,10,1,3,"https://housing.com//in/buy/resale/page/12465141-3-bhk-apartment-in-sector-50-for-rs-48000000
",0,50,2,28.4178,77.0628
2669,18.0,6,0,1,5,"https://housing.com//in/buy/resale/page/10117911-5-bhk-apartment-in-sector-53-for-rs-48042000
",0,53,2,28.4433,77.0948
2595,18.5,26,0,1,3,"https://housing.com//in/buy/resale/page/12354965-3-bhk-apartment-in-sector-59-for-rs-48000000
",1,59,3,28.4051,77.1097
4054,11.91,7,0,1,4,"https://housing.com//in/buy/resale/page/12246866-4-bhk-apartment-in-sector-76-for-rs-48300000
",3,76,2,28.3935,76.9888
2700,17.93,31,0,1,3,"https://housing.com//in/buy/resale/page/11761029-3-bhk-apartment-in-sector-53-for-rs-48412400
",0,53,3,28.4433,77.0948
2700,17.93,7,0,1,3,"https://housing.com//in/buy/resale/page/11760916-3-bhk-apartment-in-sector-53-for-rs-48412400
",0,53,3,28.4433,77.0948
2700,17.94,7,0,1,3,"https://housing.com//in/buy/resale/page/11760944-3-bhk-apartment-in-sector-53-for-rs-48431900
",0,53,2,28.4433,77.0948
3395,14.29,6,0,1,4,"https://housing.com//in/buy/resale/page/12575018-4-bhk-apartment-in-sector-106-for-rs-48500000
",4,106,3,28.5007,77.0003
2985,16.25,5,1,1,3,"https://housing.com//in/buy/resale/page/11659320-3-bhk-apartment-in-sector-59-for-rs-48500000
",0,59,3,28.4051,77.1097
2800,17.32,1,5,1,4,"https://housing.com//in/buy/resale/page/12284031-4-bhk-apartment-in-sector-67-for-rs-48500000
",0,67,2,28.3859,77.0608
2896,16.75,15,1,1,4,"https://housing.com//in/buy/resale/page/12493896-4-bhk-apartment-in-sector-58-for-rs-45000000
",0,58,1,28.42,77.1105
2700,18.0,7,0,1,3,"https://housing.com//in/buy/resale/page/11760909-3-bhk-apartment-in-sector-53-for-rs-48600000
",0,53,2,28.4433,77.0948
3100,15.74,2,0,1,4,"https://housing.com//in/buy/resale/page/12048871-4-bhk-apartment-in-sector-106-for-rs-48800000
",0,106,4,28.5007,77.0003
3100,15.77,9,0,1,4,"https://housing.com//in/buy/resale/page/12610476-4-bhk-apartment-in-sector-106-for-rs-48888888
",3,106,2,28.5007,77.0003
2329,21.0,5,8,1,3,"https://housing.com//in/buy/resale/page/11770943-3-bhk-apartment-in-sector-54-for-rs-48900000
",0,54,2,28.4348,77.1089
3760,13.03,10,2,1,5,"https://housing.com//in/buy/resale/page/12059949-5-bhk-apartment-in-sector-66-for-rs-43000000
",0,66,2,28.3925,77.0541
3145,15.58,5,4,1,4,"https://housing.com//in/buy/resale/page/12590652-4-bhk-apartment-in-sector-67-for-rs-49000000
",0,67,3,28.3859,77.0608
3125,15.68,6,5,1,4,"https://housing.com//in/buy/resale/page/12283947-4-bhk-apartment-in-sector-67-for-rs-49000000
",0,67,3,28.3859,77.0608
1983,24.71,5,10,1,3,"https://housing.com//in/buy/resale/page/12508133-3-bhk-apartment-in-sector-54-for-rs-49000000
",0,54,2,28.4348,77.1089
3125,15.68,6,5,1,4,"https://housing.com//in/buy/resale/page/12283947-4-bhk-apartment-in-sector-67-for-rs-47500000
",0,67,3,28.3859,77.0608
3625,13.52,15,0,1,4,"https://housing.com//in/buy/resale/page/4743398-4-bhk-apartment-in-sector-59-for-rs-49000000
",0,59,2,28.4051,77.1097
1983,24.71,16,14,1,3,"https://housing.com//in/buy/resale/page/12184259-3-bhk-apartment-in-sector-54-for-rs-49000000
",0,54,3,28.4348,77.1089
2669,18.5,18,0,1,3,"https://housing.com//in/buy/resale/page/10114340-3-bhk-apartment-in-sector-53-for-rs-49376500
",0,53,3,28.4433,77.0948
3880,12.76,5,1,1,5,"https://housing.com//in/buy/resale/page/12709305-5-bhk-apartment-in-sector-110-for-rs-47000000
",0,110,2,28.5145,77.0197
1983,24.96,25,10,1,3,"https://housing.com//in/buy/resale/page/12715171-3-bhk-apartment-in-sector-54-for-rs-49500000
",0,54,2,28.4348,77.1089
3800,13.05,15,1,1,4,"https://housing.com//in/buy/resale/page/12708898-4-bhk-apartment-in-sector-110-for-rs-42500000
",0,110,2,28.5145,77.0197
3800,13.05,13,1,1,5,"https://housing.com//in/buy/resale/page/11078639-5-bhk-apartment-in-sector-110-for-rs-46000000
",0,110,2,28.5145,77.0197
2810,17.79,18,1,1,4,"https://housing.com//in/buy/resale/page/10144728-4-bhk-apartment-in-sector-43-for-rs-50000000
",0,43,3,28.4629,77.0772
2645,18.9,9,11,1,3,"https://housing.com//in/buy/resale/page/11901257-3-bhk-apartment-in-sector-53-for-rs-50000000
",0,53,2,28.4433,77.0948
3460,14.45,3,5,1,4,"https://housing.com//in/buy/resale/page/12642997-4-bhk-apartment-in-sector-67-for-rs-50000000
",0,67,3,28.3859,77.0608
4600,10.87,4,2,1,4,"https://housing.com//in/buy/resale/page/12195012-4-bhk-apartment-in-sector-102-for-rs-50000000
",0,102,2,28.475,76.9715
3490,14.33,2,7,1,4,"https://housing.com//in/buy/resale/page/11843275-4-bhk-apartment-in-sector-53-for-rs-50000000
",0,53,3,28.4433,77.0948
3125,16.0,17,1,1,4,"https://housing.com//in/buy/resale/page/12496001-4-bhk-apartment-in-sector-67-for-rs-50000000
",0,67,1,28.3859,77.0608
3200,15.63,33,1,1,4,"https://housing.com//in/buy/resale/page/12495800-4-bhk-apartment-in-sector-67-for-rs-50000000
",0,67,1,28.3859,77.0608
3800,13.16,5,1,1,5,"https://housing.com//in/buy/resale/page/12603090-5-bhk-apartment-in-sector-110-for-rs-45000000
",0,110,2,28.5145,77.0197
3670,13.62,10,5,1,5,"https://housing.com//in/buy/resale/page/12115021-5-bhk-apartment-in-sector-66-for-rs-50000000
",0,66,4,28.3925,77.0541
2610,19.16,3,12,1,4,"https://housing.com//in/buy/resale/page/7990717-4-bhk-apartment-in-sector-43-for-rs-35000000-v2
",0,43,4,28.4629,77.0772
3350,14.93,1,5,1,4,"https://housing.com//in/buy/resale/page/12284592-4-bhk-apartment-in-sector-67-for-rs-50000000
",0,67,3,28.3859,77.0608
2895,17.27,3,20,1,3,"https://housing.com//in/buy/resale/page/11843191-3-bhk-apartment-in-sector-53-for-rs-50000000
",0,53,3,28.4433,77.0948
3075,16.26,6,0,2,4,"https://housing.com//in/buy/resale/page/12160453-4-bhk-apartment-in-sector-106-for-rs-50000000
",4,106,3,28.5007,77.0003
2900,17.24,5,0,0,3,"https://housing.com//in/buy/resale/page/11823954-3-bhk-apartment-in-sector-66-for-rs-50000000
",0,66,2,28.3925,77.0541
3243,15.42,4,4,1,3,"https://housing.com//in/buy/resale/page/11990801-3-bhk-apartment-in-sector-65-for-rs-50000000
",0,65,1,28.403,77.069
2477,20.18,9,10,1,3,"https://housing.com//in/buy/resale/page/5085016-3-bhk-apartment-in-sector-53-for-rs-50000000-v4
",0,53,2,28.4433,77.0948
1749,28.59,7,0,1,4,"https://housing.com//in/buy/resale/page/11928037-4-bhk-apartment-in-sector-106-for-rs-50000000
",3,106,5,28.5007,77.0003
2895,17.27,8,10,1,3,"https://housing.com//in/buy/resale/page/11852460-3-bhk-apartment-in-sector-53-for-rs-50000000
",0,53,1,28.4433,77.0948
4100,12.2,6,0,1,4,"https://housing.com//in/buy/resale/page/11278113-4-bhk-apartment-in-sector-106-for-rs-50000000
",5,106,6,28.5007,77.0003
3100,16.13,5,10,1,3,"https://housing.com//in/buy/resale/page/12348197-3-bhk-apartment-in-sector-54-for-rs-50000000
",0,54,2,28.4348,77.1089
3910,12.79,9,7,1,3,"https://housing.com//in/buy/resale/page/12688250-3-bhk-apartment-in-sector-59-for-rs-50000000
",0,59,2,28.4051,77.1097
3800,13.16,9,11,1,4,"https://housing.com//in/buy/resale/page/12030902-4-bhk-apartment-in-sector-50-for-rs-50000000
",0,50,2,28.4178,77.0628
1983,25.21,15,5,1,3,"https://housing.com//in/buy/resale/page/12738247-3-bhk-apartment-in-sector-54-for-rs-50000000
",0,54,2,28.4348,77.1089
2807,17.95,15,8,1,3,"https://housing.com//in/buy/resale/page/11916650-3-bhk-apartment-in-sector-30-for-rs-50375000
",0,30,3,28.4604,77.0579
2807,17.95,15,11,1,3,"https://housing.com//in/buy/resale/page/12031088-3-bhk-apartment-in-sector-30-for-rs-50375600
",0,30,2,28.4604,77.0579
3764,13.39,10,12,1,4,"https://housing.com//in/buy/resale/page/11905068-4-bhk-apartment-in-sector-28-for-rs-50400000
",0,28,2,28.4728,77.0865
3842,13.14,3,1,1,3,"https://housing.com//in/buy/resale/page/12623630-3-bhk-apartment-in-sector-62-for-rs-50500000
",0,62,4,28.4139,77.0886
4000,12.68,0,0,1,4,"https://housing.com//in/buy/resale/page/12692396-4-bhk-apartment-in-sector-28-for-rs-50700000
",0,28,0,28.4728,77.0865
2016,25.25,2,0,1,4,"https://housing.com//in/buy/resale/page/12625071-4-bhk-apartment-in-kadarpur-for-rs-50900000
",3,63a,4,28.3923,77.0888
2282,22.34,15,8,0,3,"https://housing.com//in/buy/resale/page/12483402-3-bhk-apartment-in-sector-54-for-rs-50973000
",0,54,4,28.4348,77.1089
1983,25.72,15,10,1,3,"https://housing.com//in/buy/resale/page/12086480-3-bhk-apartment-in-sector-54-for-rs-51000000
",0,54,2,28.4348,77.1089
2092,24.38,7,0,1,4,"https://housing.com//in/buy/resale/page/12591109-4-bhk-apartment-in-sector-62-for-rs-51000000
",3,62,2,28.4139,77.0886
2669,19.11,12,0,1,3,"https://housing.com//in/buy/resale/page/11850684-3-bhk-apartment-in-sector-53-for-rs-51000000
",0,53,2,28.4433,77.0948
3250,15.69,1,3,1,4,"https://housing.com//in/buy/resale/page/12578684-4-bhk-apartment-in-sector-72-for-rs-51000000
",0,72,2,28.4225,77.0211
3150,16.19,29,5,1,4,"https://housing.com//in/buy/resale/page/12716972-4-bhk-apartment-in-sector-67-for-rs-51000000
",0,67,3,28.3859,77.0608
3100,16.52,2,5,1,3,"https://housing.com//in/buy/resale/page/12494315-3-bhk-apartment-in-sector-65-for-rs-51200000
",0,65,2,28.403,77.069
2900,17.68,26,5,1,3,"https://housing.com//in/buy/resale/page/11758487-3-bhk-apartment-in-sector-65-for-rs-51269700
",0,65,2,28.403,77.069
2900,17.68,5,5,1,3,"https://housing.com//in/buy/resale/page/11758730-3-bhk-apartment-in-sector-65-for-rs-51269700
",0,65,3,28.403,77.069
2900,17.68,16,5,1,3,"https://housing.com//in/buy/resale/page/11758544-3-bhk-apartment-in-sector-65-for-rs-51269700
",0,65,2,28.403,77.069
2900,17.68,5,5,1,3,"https://housing.com//in/buy/resale/page/11759267-3-bhk-apartment-in-sector-65-for-rs-51269700
",0,65,2,28.403,77.069
2900,17.68,5,0,1,3,"https://housing.com//in/buy/resale/page/11758560-3-bhk-apartment-in-sector-65-for-rs-51269700
",0,65,2,28.403,77.069
2900,17.68,6,5,1,3,"https://housing.com//in/buy/resale/page/11758684-3-bhk-apartment-in-sector-65-for-rs-51269700
",0,65,3,28.403,77.069
3250,15.85,5,7,1,4,"https://housing.com//in/buy/resale/page/12647031-4-bhk-apartment-in-sector-67-for-rs-51500000
",0,67,2,28.3859,77.0608
3300,15.61,7,5,1,4,"https://housing.com//in/buy/resale/page/12387055-4-bhk-apartment-in-sector-72-for-rs-51500000
",0,72,2,28.4225,77.0211
2610,19.73,5,3,1,4,"https://housing.com//in/buy/resale/page/11795020-4-bhk-apartment-in-sector-43-for-rs-51500002
",0,43,3,28.4629,77.0772
3300,15.61,6,1,1,4,"https://housing.com//in/buy/resale/page/6228613-4-bhk-apartment-in-sector-72-for-rs-51500000
",0,72,2,28.4225,77.0211
2200,23.41,1,0,1,4,"https://housing.com//in/buy/resale/page/12544718-4-bhk-apartment-in-sector-63-for-rs-51500000
",1,63,2,28.3971,77.0867
2610,19.73,5,3,1,4,"https://housing.com//in/buy/resale/page/11698643-4-bhk-apartment-in-sector-43-for-rs-51500000
",0,43,3,28.4629,77.0772
5435,9.52,17,0,2,4,"https://housing.com//in/buy/resale/page/12591455-4-bhk-apartment-in-sector-62-for-rs-51735800
",3,62,2,28.4139,77.0886
3586,14.43,17,0,1,4,"https://housing.com//in/buy/resale/page/12591365-4-bhk-apartment-in-sector-62-for-rs-61000000
",3,62,2,28.4139,77.0886
3700,14.03,5,0,1,4,"https://housing.com//in/buy/resale/page/11437839-4-bhk-apartment-in-sector-76-for-rs-51899999
",4,76,3,28.3935,76.9888
1638,31.75,2,0,1,3,"https://housing.com//in/buy/resale/page/10640232-3-bhk-apartment-in-sector-53-for-rs-52000000
",0,53,3,28.4433,77.0948
3385,15.36,6,2,1,4,"https://housing.com//in/buy/resale/page/12026543-4-bhk-apartment-in-sector-65-for-rs-52000000
",0,65,4,28.403,77.069
3355,15.5,7,4,1,4,"https://housing.com//in/buy/resale/page/12546661-4-bhk-apartment-in-sector-72-for-rs-52000000
",0,72,2,28.4225,77.0211
2875,18.09,14,5,1,4,"https://housing.com//in/buy/resale/page/12375261-4-bhk-apartment-in-sector-58-for-rs-52000000
",0,58,3,28.42,77.1105
3100,16.77,28,5,1,4,"https://housing.com//in/buy/resale/page/12515318-4-bhk-apartment-in-sector-67-for-rs-52000000
",0,67,2,28.3859,77.0608
3355,15.5,29,4,1,4,"https://housing.com//in/buy/resale/page/12546570-4-bhk-apartment-in-sector-72-for-rs-52000000
",0,72,2,28.4225,77.0211
3100,16.77,28,6,1,4,"https://housing.com//in/buy/resale/page/12674747-4-bhk-apartment-in-sector-67-for-rs-52000000
",0,67,2,28.3859,77.0608
2900,17.93,14,7,1,4,"https://housing.com//in/buy/resale/page/12336516-4-bhk-apartment-in-sector-58-for-rs-52000000
",0,58,2,28.42,77.1105
2810,18.57,10,10,1,4,"https://housing.com//in/buy/resale/page/5153499-4-bhk-apartment-in-sector-43-for-rs-52189500
",0,43,2,28.4629,77.0772
2900,18.0,16,5,1,3,"https://housing.com//in/buy/resale/page/11758800-3-bhk-apartment-in-sector-65-for-rs-52200000
",0,65,3,28.403,77.069
2900,18.0,16,5,1,3,"https://housing.com//in/buy/resale/page/11758840-3-bhk-apartment-in-sector-65-for-rs-52200000
",0,65,3,28.403,77.069
3123,16.75,1,0,1,4,"https://housing.com//in/buy/resale/page/12619577-4-bhk-apartment-in-sector-63-for-rs-52300000
",2,63,2,28.3971,77.0867
2282,22.92,25,9,1,3,"https://housing.com//in/buy/resale/page/12289899-3-bhk-apartment-in-sector-54-for-rs-52312300
",0,54,2,28.4348,77.1089
2985,17.52,16,0,1,3,"https://housing.com//in/buy/resale/page/12658392-3-bhk-apartment-in-sector-59-for-rs-52300000
",2,59,1,28.4051,77.1097
4400,11.93,10,10,1,4,"https://housing.com//in/buy/resale/page/12235067-4-bhk-apartment-in-sector-58-for-rs-52500000
",0,58,2,28.42,77.1105
2810,18.68,15,10,1,4,"https://housing.com//in/buy/resale/page/11062994-4-bhk-apartment-in-sector-43-for-rs-52500000
",0,43,2,28.4629,77.0772
5800,9.05,20,1,1,5,"https://housing.com//in/buy/resale/page/12602924-5-bhk-apartment-in-sector-102-for-rs-52500000
",0,102,2,28.475,76.9715
3150,16.67,4,6,1,3,"https://housing.com//in/buy/resale/page/11568564-3-bhk-apartment-in-sector-65-for-rs-52500000
",0,65,2,28.403,77.069
2950,17.8,13,5,0,3,"https://housing.com//in/buy/resale/page/12331897-3-bhk-apartment-in-sector-65-for-rs-52500000
",0,65,1,28.403,77.069
2282,23.01,25,6,1,3,"https://housing.com//in/buy/resale/page/11188232-3-bhk-apartment-in-sector-54-for-rs-52500000
",0,54,2,28.4348,77.1089
1647,31.94,3,0,1,3,"https://housing.com//in/buy/resale/page/10855455-3-bhk-apartment-in-sector-53-for-rs-52600000
",0,53,3,28.4433,77.0948
2282,23.1,25,8,1,3,"https://housing.com//in/buy/resale/page/12283271-3-bhk-apartment-in-sector-54-for-rs-54000000
",0,54,2,28.4348,77.1089
3346,15.84,3,8,1,4,"https://housing.com//in/buy/resale/page/12449749-4-bhk-apartment-in-sector-67-for-rs-53000000
",0,67,4,28.3859,77.0608
4500,11.78,2,4,1,4,"https://housing.com//in/buy/resale/page/12546583-4-bhk-apartment-in-sector-72-for-rs-53000000
",0,72,2,28.4225,77.0211
2985,17.75,5,1,2,3,"https://housing.com//in/buy/resale/page/11991081-3-bhk-apartment-in-sector-59-for-rs-53000000
",0,59,2,28.4051,77.1097
2315,22.89,5,9,1,3,"https://housing.com//in/buy/resale/page/12290011-3-bhk-apartment-in-sector-54-for-rs-53000000
",0,54,2,28.4348,77.1089
2295,23.09,17,11,1,3,"https://housing.com//in/buy/resale/page/11978307-3-bhk-apartment-in-sector-59-for-rs-53000000
",0,59,2,28.4051,77.1097
2595,20.42,17,11,1,3,"https://housing.com//in/buy/resale/page/11978409-3-bhk-apartment-in-sector-59-for-rs-53000000
",0,59,2,28.4051,77.1097
3100,17.1,10,5,1,3,"https://housing.com//in/buy/resale/page/12494577-3-bhk-apartment-in-sector-65-for-rs-53000000
",0,65,2,28.403,77.069
3844,13.79,9,4,2,3,"https://housing.com//in/buy/resale/page/10283041-3-bhk-apartment-in-sector-65-for-rs-53000000
",0,65,1,28.403,77.069
2984,17.76,5,1,1,3,"https://housing.com//in/buy/resale/page/11197705-3-bhk-apartment-in-sector-59-for-rs-53000000
",0,59,2,28.4051,77.1097
2995,17.7,15,0,1,3,"https://housing.com//in/buy/resale/page/12493996-3-bhk-apartment-in-sector-59-for-rs-53000000
",1,59,1,28.4051,77.1097
4500,11.78,1,5,1,4,"https://housing.com//in/buy/resale/page/12516988-4-bhk-apartment-in-sector-72-for-rs-53000000
",0,72,2,28.4225,77.0211
3355,15.8,33,4,1,4,"https://housing.com//in/buy/resale/page/12546725-4-bhk-apartment-in-sector-72-for-rs-53000000
",0,72,2,28.4225,77.0211
3680,14.46,16,0,0,4,"https://housing.com//in/buy/resale/page/12604425-4-bhk-apartment-in-sector-76-for-rs-53200000
",2,76,3,28.3935,76.9888
3680,14.48,6,0,1,4,"https://housing.com//in/buy/resale/page/12093376-4-bhk-apartment-in-sector-76-for-rs-53300000
",0,76,2,28.3935,76.9888
3680,14.5,9,0,2,4,"https://housing.com//in/buy/resale/page/12378679-4-bhk-apartment-in-sector-76-for-rs-53360000
",4,76,4,28.3935,76.9888
3395,15.75,6,0,1,4,"https://housing.com//in/buy/resale/page/11201907-4-bhk-apartment-in-sector-106-for-rs-53471250
",0,106,3,28.5007,77.0003
3117,17.32,14,4,1,3,"https://housing.com//in/buy/resale/page/11989991-3-bhk-apartment-in-sector-65-for-rs-54000000
",0,65,1,28.403,77.069
3125,17.28,3,9,1,4,"https://housing.com//in/buy/resale/page/12587824-4-bhk-apartment-in-sector-47-for-rs-54000000
",0,47,3,28.4276,77.0492
3125,17.28,3,10,1,4,"https://housing.com//in/buy/resale/page/12424195-4-bhk-apartment-in-sector-47-for-rs-54000000
",0,47,2,28.4276,77.0492
2990,18.06,9,5,1,3,"https://housing.com//in/buy/resale/page/12661286-3-bhk-apartment-in-sector-65-for-rs-54000000
",0,65,2,28.403,77.069
3775,14.3,6,5,1,4,"https://housing.com//in/buy/resale/page/12267156-4-bhk-apartment-in-sector-28-for-rs-54000000
",0,28,2,28.4728,77.0865
4857,11.12,12,3,1,4,"https://housing.com//in/buy/resale/page/12227028-4-bhk-apartment-in-sector-112-for-rs-56000000
",0,112,2,28.5189,77.0183
